Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose,Bivalent.Booster.1
2021-07-14,Columbia,20,27,NA,NA,NA
2021-07-14,Cumberland,110,177,NA,NA,NA
2021-05-12,Lackawanna,643,698,NA,NA,NA
2021-07-14,Elk,17,11,NA,NA,NA
2022-04-30,Butler,14,20,12,47,NA
2021-07-14,Fayette,46,55,NA,NA,NA
2021-07-14,Forest,1,9,NA,NA,NA
2021-07-14,Franklin,89,90,NA,NA,NA
2021-07-14,Fulton,NA,8,NA,NA,NA
2021-07-14,Greene,16,28,NA,NA,NA
2021-07-14,Huntingdon,16,27,NA,NA,NA
2022-09-22,York,29,22,11,NA,567
2021-07-14,Jefferson,12,22,NA,NA,NA
2021-07-14,Juniata,17,18,NA,NA,NA
2021-07-14,Lackawanna,103,179,NA,NA,NA
2021-07-14,Lancaster,256,327,NA,NA,NA
2021-07-14,Lawrence,24,34,NA,NA,NA
2021-11-15,Centre,118,71,475,NA,NA
2022-11-15,Northampton,15,22,NA,NA,313
2022-04-30,Allegheny,98,114,135,457,NA
2021-07-14,McKean,20,10,NA,NA,NA
2021-07-14,Mercer,41,55,NA,NA,NA
2021-07-14,Mifflin,43,60,NA,NA,NA
2021-07-14,Monroe,105,110,NA,NA,NA
2022-11-12,Luzerne,4,6,NA,NA,172
2021-07-14,Montour,5,3,NA,NA,NA
2021-04-16,Delaware,3720,2877,NA,NA,NA
2021-07-14,Northumberland,40,60,NA,NA,NA
2021-07-14,Perry,27,32,NA,NA,NA
2022-05-20,Westmoreland,43,42,81,306,NA
2021-07-14,Pike,48,34,NA,NA,NA
2021-07-14,Potter,6,1,NA,NA,NA
2021-07-14,Schuylkill,75,111,NA,NA,NA
2021-07-14,Snyder,10,13,NA,NA,NA
2021-07-14,Somerset,20,26,NA,NA,NA
2021-07-14,Sullivan,1,2,NA,NA,NA
2021-07-14,Susquehanna,10,17,NA,NA,NA
2021-07-14,Tioga,12,12,NA,NA,NA
2021-07-14,Union,12,15,NA,NA,NA
2021-07-14,Venango,15,21,NA,NA,NA
2021-07-14,Warren,11,12,NA,NA,NA
2021-12-31,York,185,117,398,NA,NA
2021-07-14,Wayne,27,47,NA,NA,NA
2023-03-28,Philadelphia,102,80,60,NA,126
2021-07-14,Wyoming,10,17,NA,NA,NA
2021-07-14,York,265,383,NA,NA,NA
2022-05-29,Chester,33,28,68,113,NA
2022-10-08,York,5,10,NA,NA,454
2022-10-04,Bradford,1,NA,NA,NA,50
2021-07-15,Armstrong,43,45,NA,NA,NA
2021-07-15,Beaver,35,71,NA,NA,NA
2021-07-15,Bedford,20,6,NA,NA,NA
2021-07-15,Berks,295,399,NA,NA,NA
2021-07-15,Bradford,23,27,NA,NA,NA
2021-03-23,Adams,218,226,NA,NA,NA
2021-07-15,Cambria,68,61,NA,NA,NA
2021-07-15,Cameron,1,NA,NA,NA,NA
2021-07-15,Centre,58,56,NA,NA,NA
2021-03-25,Lackawanna,1390,849,NA,NA,NA
2021-07-15,Clarion,6,9,NA,NA,NA
2021-07-15,Clearfield,27,27,NA,NA,NA
2021-07-15,Clinton,24,27,NA,NA,NA
2021-07-15,Crawford,68,48,NA,NA,NA
2022-01-14,Philadelphia,2670,999,3952,1,NA
2021-07-15,Delaware,361,381,NA,NA,NA
2021-07-15,Elk,10,5,NA,NA,NA
2021-05-21,Huntingdon,60,169,NA,NA,NA
2021-07-15,Fayette,50,79,NA,NA,NA
2021-07-15,Forest,1,NA,NA,NA,NA
2022-08-26,Wayne,2,5,7,7,NA
2021-07-15,Fulton,1,2,NA,NA,NA
2021-07-15,Greene,5,2,NA,NA,NA
2021-07-15,Huntingdon,10,13,NA,NA,NA
2021-07-15,Indiana,15,37,NA,NA,NA
2021-07-15,Jefferson,19,13,NA,NA,NA
2021-07-15,Juniata,6,13,NA,NA,NA
2021-08-19,Cambria,92,88,19,NA,NA
2021-02-01,Juniata,34,3,NA,NA,NA
2021-07-15,Lawrence,40,38,NA,NA,NA
2021-07-15,Lebanon,52,84,NA,NA,NA
2021-07-15,Lehigh,181,225,NA,NA,NA
2021-07-15,Lycoming,60,50,NA,NA,NA
2021-07-15,McKean,14,8,NA,NA,NA
2021-06-09,Allegheny,1092,3426,NA,NA,NA
2021-07-15,Mifflin,9,10,NA,NA,NA
2021-07-15,Monroe,76,109,NA,NA,NA
2021-09-08,Washington,112,124,43,NA,NA
2021-07-15,Montour,4,9,NA,NA,NA
2021-07-15,Northampton,126,160,NA,NA,NA
2021-03-09,Bradford,181,126,NA,NA,NA
2021-07-15,Perry,13,27,NA,NA,NA
2021-01-22,Luzerne,1647,55,NA,NA,NA
2021-07-15,Potter,7,8,NA,NA,NA
2021-07-15,Schuylkill,69,77,NA,NA,NA
2021-07-15,Snyder,14,24,NA,NA,NA
2021-07-15,Sullivan,NA,3,NA,NA,NA
2021-07-15,Susquehanna,24,29,NA,NA,NA
2021-07-15,Tioga,9,18,NA,NA,NA
2021-07-15,Union,18,8,NA,NA,NA
2021-07-15,Venango,18,13,NA,NA,NA
2021-07-15,Warren,10,16,NA,NA,NA
2021-07-15,Washington,66,108,NA,NA,NA
2021-07-15,Wayne,11,24,NA,NA,NA
2021-07-15,Wyoming,14,18,NA,NA,NA
2021-05-17,Westmoreland,736,1536,NA,NA,NA
2021-12-20,Clarion,31,9,60,NA,NA
2021-07-16,Adams,76,76,NA,NA,NA
2022-11-08,Allegheny,129,69,NA,NA,2931
2021-07-16,Armstrong,47,25,NA,NA,NA
2021-07-16,Beaver,72,77,NA,NA,NA
2021-07-16,Bedford,14,19,NA,NA,NA
2021-11-13,Lackawanna,384,54,528,NA,NA
2021-07-16,Blair,40,49,NA,NA,NA
2021-07-16,Bradford,31,36,NA,NA,NA
2022-04-10,Butler,4,10,4,42,NA
2021-08-31,York,418,413,100,NA,NA
2021-07-16,Cambria,65,82,NA,NA,NA
2021-07-16,Cameron,5,2,NA,NA,NA
2021-07-16,Centre,54,65,NA,NA,NA
2021-10-25,Tioga,38,13,101,NA,NA
2021-07-16,Clarion,24,43,NA,NA,NA
2021-07-16,Clearfield,45,47,NA,NA,NA
2021-07-16,Clinton,15,14,NA,NA,NA
2021-07-16,Columbia,67,68,NA,NA,NA
2021-07-16,Crawford,31,37,NA,NA,NA
2022-06-02,Dauphin,29,38,64,147,NA
2021-04-22,Centre,1830,1225,NA,NA,NA
2021-07-16,Delaware,405,403,NA,NA,NA
2021-07-16,Elk,10,16,NA,NA,NA
2023-02-28,Dauphin,2,4,NA,NA,29
2021-07-16,Forest,1,2,NA,NA,NA
2021-07-16,Franklin,74,87,NA,NA,NA
2021-07-16,Fulton,7,3,NA,NA,NA
2021-07-16,Greene,14,23,NA,NA,NA
2023-06-25,Centre,NA,NA,NA,NA,2
2021-07-16,Indiana,51,54,NA,NA,NA
2021-07-16,Jefferson,12,9,NA,NA,NA
2021-07-16,Juniata,5,1,NA,NA,NA
2021-07-16,Lackawanna,135,152,NA,NA,NA
2022-10-27,Fayette,3,3,NA,NA,260
2021-07-16,Lawrence,33,26,NA,NA,NA
2021-07-16,Lebanon,72,95,NA,NA,NA
2021-07-16,Lycoming,66,62,NA,NA,NA
2021-07-16,McKean,14,5,NA,NA,NA
2021-07-16,Mercer,53,58,NA,NA,NA
2021-07-16,Mifflin,10,19,NA,NA,NA
2021-10-12,Cambria,112,71,306,NA,NA
2021-07-16,Montour,26,23,NA,NA,NA
2022-01-28,Cumberland,237,149,400,NA,NA
2021-07-16,Northumberland,70,67,NA,NA,NA
2023-01-13,Delaware,28,24,NA,NA,350
2021-08-01,Delaware,291,141,NA,NA,NA
2021-07-16,Pike,35,48,NA,NA,NA
2021-07-16,Potter,3,12,NA,NA,NA
2021-07-16,Schuylkill,87,84,NA,NA,NA
2021-07-16,Snyder,13,12,NA,NA,NA
2021-07-16,Somerset,30,37,NA,NA,NA
2021-07-16,Sullivan,1,NA,NA,NA,NA
2021-07-16,Susquehanna,9,23,NA,NA,NA
2021-07-16,Tioga,17,23,NA,NA,NA
2021-07-16,Union,17,16,NA,NA,NA
2021-07-16,Venango,32,24,NA,NA,NA
2021-07-16,Warren,10,15,NA,NA,NA
2021-07-16,Wayne,31,43,NA,NA,NA
2021-10-06,Cumberland,169,152,311,NA,NA
2021-07-16,Wyoming,14,22,NA,NA,NA
2021-07-17,Adams,39,36,NA,NA,NA
2023-04-17,Montgomery,20,10,NA,NA,80
2021-12-08,Luzerne,375,192,1118,NA,NA
2021-07-17,Bedford,14,7,NA,NA,NA
2021-03-16,Crawford,77,242,NA,NA,NA
2021-07-17,Blair,36,27,NA,NA,NA
2021-07-17,Bradford,24,8,NA,NA,NA
2021-07-17,Butler,58,42,NA,NA,NA
2021-07-17,Cambria,35,42,NA,NA,NA
2021-07-17,Cameron,1,NA,NA,NA,NA
2021-12-21,Butler,299,240,719,NA,NA
2021-07-17,Centre,48,43,NA,NA,NA
2021-07-17,Clarion,6,8,NA,NA,NA
2021-07-17,Clearfield,17,26,NA,NA,NA
2021-07-17,Clinton,7,5,NA,NA,NA
2021-03-15,Jefferson,34,117,NA,NA,NA
2021-07-17,Crawford,19,26,NA,NA,NA
2023-06-15,Wayne,NA,NA,NA,NA,1
2021-04-15,Franklin,435,660,NA,NA,NA
2022-03-25,Allegheny,214,220,354,NA,NA
2021-07-17,Elk,8,10,NA,NA,NA
2021-07-17,Erie,96,81,NA,NA,NA
2021-07-17,Fayette,38,31,NA,NA,NA
2021-07-17,Franklin,70,71,NA,NA,NA
2021-07-17,Fulton,NA,1,NA,NA,NA
2021-07-17,Greene,9,7,NA,NA,NA
2021-07-17,Huntingdon,13,5,NA,NA,NA
2021-07-17,Indiana,26,29,NA,NA,NA
2021-07-17,Jefferson,15,NA,NA,NA,NA
2021-07-17,Juniata,3,4,NA,NA,NA
2021-07-17,Lackawanna,81,101,NA,NA,NA
2022-12-07,York,20,13,NA,NA,417
2022-05-05,Allegheny,205,210,238,1071,NA
2023-04-24,York,1,NA,NA,NA,49
2021-07-17,Lehigh,190,252,NA,NA,NA
2021-07-17,Lycoming,34,49,NA,NA,NA
2021-07-17,McKean,9,8,NA,NA,NA
2021-07-17,Mifflin,6,4,NA,NA,NA
2021-10-21,Venango,62,24,208,NA,NA
2021-07-17,Montour,4,10,NA,NA,NA
2021-07-17,Northampton,165,155,NA,NA,NA
2021-06-29,York,213,423,NA,NA,NA
2021-07-17,Perry,14,31,NA,NA,NA
2022-11-27,Allegheny,5,10,NA,NA,563
2021-07-17,Pike,31,19,NA,NA,NA
2021-07-17,Potter,8,3,NA,NA,NA
2021-07-17,Schuylkill,43,38,NA,NA,NA
2021-07-17,Snyder,10,17,NA,NA,NA
2021-07-17,Somerset,10,12,NA,NA,NA
2021-07-17,Sullivan,2,1,NA,NA,NA
2021-07-17,Susquehanna,9,13,NA,NA,NA
2021-07-17,Tioga,12,16,NA,NA,NA
2021-07-17,Union,11,14,NA,NA,NA
2021-07-17,Venango,11,13,NA,NA,NA
2021-07-17,Warren,9,7,NA,NA,NA
2021-07-17,Wayne,23,20,NA,NA,NA
2021-07-17,Westmoreland,103,99,NA,NA,NA
2021-07-17,Wyoming,8,10,NA,NA,NA
2023-05-08,Lancaster,1,1,NA,NA,65
2021-07-18,Adams,9,8,NA,NA,NA
2021-07-18,Allegheny,244,225,NA,NA,NA
2021-07-18,Armstrong,13,16,NA,NA,NA
2021-07-18,Beaver,42,23,NA,NA,NA
2021-07-18,Bedford,9,1,NA,NA,NA
2021-11-15,Westmoreland,291,166,985,NA,NA
2021-07-18,Blair,13,11,NA,NA,NA
2021-07-18,Bradford,7,3,NA,NA,NA
2021-07-18,Bucks,120,153,NA,NA,NA
2021-07-18,Butler,28,32,NA,NA,NA
2021-07-18,Cambria,12,11,NA,NA,NA
2021-07-18,Cameron,1,NA,NA,NA,NA
2021-07-18,Carbon,6,6,NA,NA,NA
2021-07-18,Centre,15,15,NA,NA,NA
2021-11-20,Susquehanna,13,5,28,NA,NA
2021-07-18,Clarion,2,5,NA,NA,NA
2021-07-18,Clearfield,9,8,NA,NA,NA
2021-07-18,Clinton,9,1,NA,NA,NA
2021-07-18,Columbia,8,7,NA,NA,NA
2021-07-18,Crawford,6,7,NA,NA,NA
2021-07-18,Cumberland,40,52,NA,NA,NA
2021-07-18,Dauphin,47,88,NA,NA,NA
2021-07-18,Elk,1,4,NA,NA,NA
2021-07-18,Erie,42,54,NA,NA,NA
2021-07-18,Fayette,16,18,NA,NA,NA
2021-07-18,Franklin,11,8,NA,NA,NA
2021-07-18,Fulton,3,NA,NA,NA,NA
2021-07-18,Greene,1,NA,NA,NA,NA
2021-07-18,Huntingdon,3,NA,NA,NA,NA
2022-07-28,Armstrong,4,5,6,35,NA
2021-07-18,Jefferson,5,1,NA,NA,NA
2021-07-18,Juniata,1,NA,NA,NA,NA
2022-09-13,Bucks,55,65,13,NA,1297
2021-07-18,Lawrence,17,20,NA,NA,NA
2021-07-18,Lebanon,27,18,NA,NA,NA
2021-07-18,Lehigh,83,94,NA,NA,NA
2021-11-14,Cambria,42,22,99,NA,NA
2021-06-16,Bucks,545,1225,NA,NA,NA
2021-07-18,McKean,4,5,NA,NA,NA
2021-07-18,Mercer,19,13,NA,NA,NA
2021-07-18,Mifflin,9,3,NA,NA,NA
2021-07-18,Monroe,47,39,NA,NA,NA
2021-07-18,Montour,3,3,NA,NA,NA
2023-04-21,Chester,2,3,NA,NA,88
2021-07-18,Northumberland,8,13,NA,NA,NA
2021-07-18,Perry,5,6,NA,NA,NA
2021-07-18,Pike,13,10,NA,NA,NA
2021-07-18,Potter,2,2,NA,NA,NA
2021-07-18,Schuylkill,10,24,NA,NA,NA
2021-07-18,Snyder,3,4,NA,NA,NA
2021-11-17,Montgomery,1578,362,3596,NA,NA
2021-07-18,Sullivan,2,NA,NA,NA,NA
2021-07-18,Susquehanna,4,1,NA,NA,NA
2021-07-18,Tioga,11,13,NA,NA,NA
2021-07-18,Union,7,3,NA,NA,NA
2021-07-18,Venango,9,7,NA,NA,NA
2021-07-18,Warren,6,3,NA,NA,NA
2021-07-18,Washington,22,25,NA,NA,NA
2021-07-18,Wayne,8,11,NA,NA,NA
2021-07-18,Westmoreland,41,35,NA,NA,NA
2021-07-18,Wyoming,2,1,NA,NA,NA
2021-07-18,York,74,46,NA,NA,NA
2021-03-28,Lehigh,343,782,NA,NA,NA
2020-12-28,Lehigh,1413,1,NA,NA,NA
2021-07-19,Armstrong,15,17,NA,NA,NA
2021-07-19,Beaver,61,93,NA,NA,NA
2021-07-19,Bedford,19,20,NA,NA,NA
2021-06-21,Montgomery,536,604,NA,NA,NA
2021-07-19,Blair,54,50,NA,NA,NA
2021-07-19,Bradford,21,11,NA,NA,NA
2021-11-24,Lackawanna,230,87,485,NA,NA
2021-11-21,Westmoreland,201,54,386,NA,NA
2021-07-19,Cambria,51,27,NA,NA,NA
2021-07-19,Cameron,1,NA,NA,NA,NA
2021-04-28,Bedford,91,254,NA,NA,NA
2021-07-19,Centre,51,40,NA,NA,NA
2021-05-18,Mifflin,75,45,NA,NA,NA
2021-07-19,Clarion,9,6,NA,NA,NA
2021-07-19,Clearfield,31,14,NA,NA,NA
2021-07-19,Clinton,23,24,NA,NA,NA
2021-07-19,Columbia,21,25,NA,NA,NA
2021-05-08,Greene,12,22,NA,NA,NA
2021-07-19,Cumberland,147,132,NA,NA,NA
2021-07-19,Elk,7,4,NA,NA,NA
2021-12-17,Luzerne,407,204,1009,NA,NA
2021-07-19,Fayette,71,65,NA,NA,NA
2021-07-19,Forest,1,NA,NA,NA,NA
2021-07-19,Fulton,7,7,NA,NA,NA
2021-07-19,Greene,8,10,NA,NA,NA
2021-07-19,Huntingdon,18,13,NA,NA,NA
2021-12-21,Susquehanna,44,16,147,NA,NA
2021-07-19,Jefferson,13,7,NA,NA,NA
2021-07-19,Juniata,6,10,NA,NA,NA
2021-07-19,Lackawanna,113,119,NA,NA,NA
2021-07-19,Lawrence,45,35,NA,NA,NA
2023-01-20,Montgomery,27,20,NA,NA,340
2021-07-19,McKean,12,13,NA,NA,NA
2021-07-19,Mercer,24,38,NA,NA,NA
2021-07-19,Mifflin,15,9,NA,NA,NA
2021-07-19,Montour,2,3,NA,NA,NA
2021-07-26,Philadelphia,1450,726,NA,NA,NA
2022-10-24,Philadelphia,384,323,439,1,1954
2021-07-19,Perry,9,15,NA,NA,NA
2021-04-21,Bucks,3945,4480,NA,NA,NA
2021-07-19,Pike,41,31,NA,NA,NA
2021-07-19,Potter,2,7,NA,NA,NA
2021-07-19,Schuylkill,58,77,NA,NA,NA
2021-07-19,Snyder,10,15,NA,NA,NA
2022-02-21,Delaware,137,166,172,NA,NA
2021-05-14,Lehigh,1845,2205,NA,NA,NA
2021-07-19,Tioga,10,21,NA,NA,NA
2021-07-19,Union,14,10,NA,NA,NA
2021-07-19,Venango,29,27,NA,NA,NA
2021-07-19,Warren,12,10,NA,NA,NA
2021-07-19,Washington,77,62,NA,NA,NA
2021-07-19,Wayne,28,24,NA,NA,NA
2021-08-08,Lycoming,43,18,NA,NA,NA
2021-07-19,Wyoming,14,22,NA,NA,NA
2021-07-19,York,280,307,NA,NA,NA
2023-02-11,Delaware,5,5,NA,NA,77
2022-12-19,Lehigh,21,6,NA,NA,521
2021-07-20,Armstrong,41,52,NA,NA,NA
2021-07-20,Bedford,23,19,NA,NA,NA
2022-05-29,York,17,10,20,45,NA
2021-07-20,Blair,67,56,NA,NA,NA
2021-07-20,Bradford,34,21,NA,NA,NA
2021-07-20,Bucks,548,448,NA,NA,NA
2021-01-01,Carbon,14,NA,NA,NA,NA
2021-07-20,Cambria,104,77,NA,NA,NA
2021-07-20,Cameron,7,3,NA,NA,NA
2021-07-20,Carbon,39,63,NA,NA,NA
2021-07-20,Clarion,25,15,NA,NA,NA
2021-07-20,Clearfield,60,37,NA,NA,NA
2022-01-24,Montgomery,698,395,1317,NA,NA
2021-07-20,Columbia,32,47,NA,NA,NA
2021-07-20,Crawford,48,31,NA,NA,NA
2023-06-24,Lancaster,NA,1,NA,NA,4
2021-07-20,Delaware,526,415,NA,NA,NA
2021-07-20,Elk,22,14,NA,NA,NA
2021-04-11,Chester,1508,5385,NA,NA,NA
2021-07-20,Forest,1,4,NA,NA,NA
2021-07-20,Franklin,93,99,NA,NA,NA
2021-07-20,Fulton,6,3,NA,NA,NA
2021-07-20,Greene,9,11,NA,NA,NA
2021-07-20,Huntingdon,41,41,NA,NA,NA
2021-07-20,Indiana,59,73,NA,NA,NA
2021-07-20,Jefferson,19,15,NA,NA,NA
2021-07-20,Juniata,6,6,NA,NA,NA
2023-05-15,Wayne,NA,NA,NA,NA,1
2021-07-20,Lawrence,48,38,NA,NA,NA
2022-04-20,Montgomery,164,238,252,1348,NA
2022-11-05,Montgomery,19,12,NA,NA,1228
2023-06-14,York,NA,NA,NA,NA,17
2021-07-20,Lycoming,67,60,NA,NA,NA
2021-07-20,McKean,11,13,NA,NA,NA
2021-07-20,Mercer,78,59,NA,NA,NA
2021-07-20,Mifflin,23,19,NA,NA,NA
2021-03-20,Wayne,443,79,NA,NA,NA
2023-06-27,Armstrong,NA,NA,NA,NA,1
2021-03-26,Indiana,178,71,NA,NA,NA
2022-03-19,Philadelphia,211,270,341,NA,NA
2021-07-20,Perry,42,38,NA,NA,NA
2021-12-03,Cumberland,576,348,1364,NA,NA
2021-07-20,Pike,17,29,NA,NA,NA
2021-07-20,Potter,4,5,NA,NA,NA
2021-02-06,Warren,28,3,NA,NA,NA
2021-07-20,Snyder,9,11,NA,NA,NA
2021-07-20,Sullivan,1,1,NA,NA,NA
2021-07-20,Susquehanna,14,23,NA,NA,NA
2021-07-20,Tioga,25,10,NA,NA,NA
2021-07-20,Union,15,15,NA,NA,NA
2021-07-20,Venango,10,28,NA,NA,NA
2021-07-20,Warren,8,8,NA,NA,NA
2021-07-20,Washington,158,109,NA,NA,NA
2021-07-20,Wayne,33,27,NA,NA,NA
2021-07-20,Westmoreland,222,183,NA,NA,NA
2021-07-20,Wyoming,19,24,NA,NA,NA
2021-07-20,York,327,279,NA,NA,NA
2023-06-27,Chester,NA,1,NA,NA,29
2021-07-21,Adams,76,47,NA,NA,NA
2021-11-24,Schuylkill,133,51,513,NA,NA
2021-07-21,Armstrong,27,38,NA,NA,NA
2021-07-21,Beaver,108,59,NA,NA,NA
2021-07-21,Bedford,17,18,NA,NA,NA
2021-07-21,Blair,66,47,NA,NA,NA
2021-07-21,Bradford,41,13,NA,NA,NA
2022-10-23,Lancaster,2,5,NA,NA,248
2021-07-21,Butler,123,110,NA,NA,NA
2023-02-06,Butler,2,3,NA,NA,16
2021-07-21,Cameron,3,NA,NA,NA,NA
2021-09-03,Franklin,138,185,27,NA,NA
2020-12-18,Northampton,460,NA,NA,NA,NA
2021-07-21,Clarion,20,15,NA,NA,NA
2021-07-21,Clearfield,34,33,NA,NA,NA
2021-07-21,Clinton,9,13,NA,NA,NA
2021-07-21,Columbia,39,37,NA,NA,NA
2021-07-21,Crawford,48,50,NA,NA,NA
2021-07-21,Cumberland,150,198,NA,NA,NA
2021-09-05,Mifflin,5,19,2,NA,NA
2021-07-21,Elk,11,11,NA,NA,NA
2020-12-21,Fayette,180,NA,NA,NA,NA
2021-07-21,Fayette,76,89,NA,NA,NA
2021-07-21,Forest,2,5,NA,NA,NA
2021-07-21,Franklin,122,72,NA,NA,NA
2021-07-21,Fulton,3,2,NA,NA,NA
2021-07-21,Greene,16,6,NA,NA,NA
2021-07-21,Huntingdon,20,9,NA,NA,NA
2021-07-21,Indiana,40,35,NA,NA,NA
2021-07-21,Jefferson,14,12,NA,NA,NA
2021-07-21,Juniata,26,8,NA,NA,NA
2022-05-05,Schuylkill,10,18,21,140,NA
2021-07-21,Lawrence,37,44,NA,NA,NA
2022-01-28,Clearfield,23,33,56,NA,NA
2021-07-21,Luzerne,260,243,NA,NA,NA
2021-07-21,Lycoming,85,68,NA,NA,NA
2021-07-21,McKean,5,9,NA,NA,NA
2021-07-21,Mercer,64,34,NA,NA,NA
2021-07-21,Mifflin,53,30,NA,NA,NA
2021-01-25,Beaver,269,92,NA,NA,NA
2023-06-19,York,NA,NA,NA,NA,21
2021-07-21,Montour,12,1,NA,NA,NA
2022-01-01,Centre,25,12,58,NA,NA
2021-07-21,Northumberland,64,42,NA,NA,NA
2021-07-21,Perry,26,25,NA,NA,NA
2021-11-04,Blair,128,95,509,NA,NA
2021-07-21,Pike,43,33,NA,NA,NA
2021-07-21,Potter,4,9,NA,NA,NA
2021-07-21,Schuylkill,97,99,NA,NA,NA
2021-07-21,Snyder,18,11,NA,NA,NA
2021-07-21,Somerset,38,49,NA,NA,NA
2021-07-21,Sullivan,1,3,NA,NA,NA
2021-07-21,Susquehanna,16,22,NA,NA,NA
2021-07-21,Tioga,16,19,NA,NA,NA
2021-07-21,Union,24,23,NA,NA,NA
2021-07-21,Venango,25,20,NA,NA,NA
2021-03-07,Fayette,313,115,NA,NA,NA
2022-02-09,Delaware,264,350,336,NA,NA
2021-07-21,Wayne,49,35,NA,NA,NA
2021-07-21,Westmoreland,212,170,NA,NA,NA
2021-07-21,Wyoming,16,21,NA,NA,NA
2021-08-24,Lehigh,298,300,118,NA,NA
2021-07-22,Adams,66,58,NA,NA,NA
2022-06-02,Chester,81,80,169,313,NA
2021-07-22,Armstrong,41,28,NA,NA,NA
2021-07-22,Beaver,87,108,NA,NA,NA
2021-07-22,Bedford,18,17,NA,NA,NA
2021-07-22,Bradford,46,52,NA,NA,NA
2021-07-22,Bucks,495,381,NA,NA,NA
2023-01-17,Beaver,1,4,NA,NA,49
2021-07-22,Carbon,33,29,NA,NA,NA
2022-08-18,Allegheny,308,169,241,306,NA
2021-02-10,Lehigh,1090,1174,NA,NA,NA
2021-05-17,Berks,671,1633,NA,NA,NA
2021-07-22,Clearfield,31,38,NA,NA,NA
2021-07-22,Clinton,21,21,NA,NA,NA
2021-05-14,Erie,688,703,NA,NA,NA
2021-07-22,Crawford,33,37,NA,NA,NA
2021-04-26,Centre,1085,316,NA,NA,NA
2023-05-30,Montour,NA,NA,NA,NA,1
2022-04-01,Clinton,5,7,2,27,NA
2021-05-29,Mifflin,100,172,NA,NA,NA
2021-07-22,Erie,175,109,NA,NA,NA
2021-07-22,Fayette,74,66,NA,NA,NA
2021-07-22,Forest,1,4,NA,NA,NA
2021-07-22,Fulton,3,3,NA,NA,NA
2021-07-22,Greene,9,11,NA,NA,NA
2021-07-22,Huntingdon,20,13,NA,NA,NA
2021-07-22,Indiana,25,27,NA,NA,NA
2021-07-22,Jefferson,15,14,NA,NA,NA
2021-07-22,Juniata,13,18,NA,NA,NA
2023-06-20,Schuylkill,NA,NA,NA,NA,5
2022-07-11,Montgomery,262,100,128,258,NA
2021-07-22,Lawrence,46,57,NA,NA,NA
2021-07-22,Lebanon,91,71,NA,NA,NA
2021-07-22,Lehigh,238,213,NA,NA,NA
2021-07-22,Lycoming,89,50,NA,NA,NA
2023-06-05,Mifflin,NA,NA,NA,NA,1
2021-07-22,Mifflin,19,19,NA,NA,NA
2021-11-06,Berks,795,127,800,NA,NA
2022-04-04,Fayette,14,24,30,145,NA
2021-07-22,Montour,7,8,NA,NA,NA
2023-06-20,Lehigh,NA,NA,NA,NA,33
2021-07-22,Northumberland,45,36,NA,NA,NA
2021-07-22,Perry,30,14,NA,NA,NA
2021-01-01,Beaver,85,6,NA,NA,NA
2021-07-22,Pike,33,26,NA,NA,NA
2021-07-22,Potter,14,10,NA,NA,NA
2021-07-22,Schuylkill,106,77,NA,NA,NA
2021-07-22,Snyder,19,17,NA,NA,NA
2021-07-22,Somerset,40,47,NA,NA,NA
2021-07-22,Sullivan,11,3,NA,NA,NA
2021-07-22,Susquehanna,24,22,NA,NA,NA
2021-07-22,Tioga,18,9,NA,NA,NA
2021-07-22,Union,24,20,NA,NA,NA
2021-07-22,Venango,31,23,NA,NA,NA
2021-07-22,Warren,26,11,NA,NA,NA
2021-07-22,Washington,130,82,NA,NA,NA
2021-07-22,Wayne,34,18,NA,NA,NA
2021-07-22,Westmoreland,199,170,NA,NA,NA
2021-07-22,Wyoming,19,12,NA,NA,NA
2021-07-22,York,327,259,NA,NA,NA
2021-11-29,Snyder,26,25,92,NA,NA
2021-07-23,Adams,89,64,NA,NA,NA
2022-04-02,Philadelphia,172,194,281,646,NA
2021-07-23,Armstrong,50,24,NA,NA,NA
2021-07-23,Beaver,104,77,NA,NA,NA
2021-07-23,Bedford,28,21,NA,NA,NA
2021-07-23,Berks,541,373,NA,NA,NA
2021-07-23,Bradford,54,16,NA,NA,NA
2022-04-22,Schuylkill,13,17,38,105,NA
2021-05-06,Snyder,24,128,NA,NA,NA
2021-07-23,Cameron,3,1,NA,NA,NA
2021-07-23,Centre,70,74,NA,NA,NA
2022-05-11,Philadelphia,294,296,406,794,NA
2021-07-23,Clarion,22,15,NA,NA,NA
2021-07-23,Clearfield,41,35,NA,NA,NA
2021-07-23,Clinton,13,16,NA,NA,NA
2021-07-23,Crawford,40,24,NA,NA,NA
2023-05-16,Fayette,NA,NA,NA,NA,9
2021-06-11,Monroe,287,761,NA,NA,NA
2021-07-23,Elk,14,3,NA,NA,NA
2023-05-10,Carbon,NA,NA,NA,NA,4
2021-07-23,Fayette,98,60,NA,NA,NA
2021-07-23,Forest,3,7,NA,NA,NA
2021-07-09,Berks,290,448,NA,NA,NA
2021-07-23,Fulton,11,7,NA,NA,NA
2021-07-23,Greene,16,7,NA,NA,NA
2021-07-23,Huntingdon,42,37,NA,NA,NA
2021-07-23,Indiana,40,22,NA,NA,NA
2021-07-23,Jefferson,35,13,NA,NA,NA
2023-06-23,Lebanon,NA,NA,NA,NA,2
2021-01-18,Montour,66,83,NA,NA,NA
